Id;Score;text;data
224;0.653968811035156;tweeted Acho que as chances de t√tulo acabaram com essa not√cia a respeito da les√o do Everton indiscut√vel a depend√ncia‚Ä;10/10/2018 15:53
225;0.482861757278442;tweeted Hist√rico de Adilson Batista contra¬† Atl√ticoMG se torna motiva√√o para o Am√ricaMG voltar a vencer¬†‚Ä;10/10/2018 15:20
226;0.477078229188919;tweeted Zagueiro Messias comemorajogos pelo Am√ricaMG e ano de afirma√√o;10/10/2018 15:14
227;0.548617005348206;tweeted Assistir o jogo Chapecoense x Am√ricaMG pela Copa do Brasil Sub online e ao vivo nesta quarta;10/10/2018 15:03
228;0.453535974025726;tweetedPera ai ganhamos no Maracna em cima de voc√s levamos o Carioca ganh√mos do America MG ‚Ä;10/10/2018 15:00
229;0.54075562953949;tweetedNessa mesma dataanos atr√sPalmeiras x Am√rica MGCamp BrasileiroEst√dio do Caf√ Londrina PRGols‚Ä;10/10/2018 14:46
230;0.527181267738342;tweeted Jogadores do Atl√ticoMG se preparam para enfrentar o¬†Am√ricaMG;10/10/2018 14:01
231;0.509861528873444;tweetedN√o sei se √ vdd que o s√o Paulo quer trazer esse goleiro do Am√rica MG se for verdade a diretoria ta cometendo um gran‚Ä;10/10/2018 13:08
232;0.303302347660065;tweetedLE√ÉO FEROZ;13/10/2018 12:00
233;0.474609702825546;DaBase FutebolDeBase CategoriasDeBase BrasileiroDeAspirantes Vit√ria Am√ricaMG Coelho Le√o F√bricaDe‚Ä;10/10/2018 13:00
234;0.539811134338379;tweeted Jogadores do Atl√ticoMG se preparam para enfrentar o Am√ricaMG;10/10/2018 12:19
235;0.589777171611786;tweeted Hino do Am√ricaMG Letra e M√sica;10/10/2018 11:54
236;0.5;tweeted Hino do AmericaMG;10/10/2018 11:49
237;0.303302347660065;tweeted LE√ÉO FEROZ;13/10/2018 12:00
238;0.474609702825546;DaBase FutebolDeBase CategoriasDeBase BrasileiroDeAspirantes Vit√ria Am√ricaMG Coelho Le√o‚Ä;10/10/2018 11:49
239;0;tweeted At√ quando v√o deixar esse merda no comando;13/10/2018 12:00
240;0.463596612215042;O cara tem UMA vit√ria;13/10/2018 12:00
241;0.0736061930656433;Jogou pelo empate contra America Mg Paran√ e Botafogo n√o da;10/10/2018 11:34
242;0.761022567749023;tweeted Flamengo aguarda vencedor do confronto entre Am√ricaMG e Chapecoense;13/10/2018 12:00
243;0.512588798999786;Partida de volta acontece hoje em Chapec√‚Ä;10/10/2018 11:15
244;0.405484646558762;tweeted Como come√ou no Am√ricaMG Richarlison disse que joga facilmente em qualquer posi√√o do ataque Onde o treinador o‚Ä;10/10/2018 11:08
245;0.576965987682343;tweetedParei no empate com o Am√rica MG;10/10/2018 10:57
246;0.516246318817139;tweetedBaixas no meio e retorno na lateral as op√√es do Am√ricaMG para cl√ssico contra o Atl√ticoMG;10/10/2018 10:20
247;0.543352603912354;tweetedApenas isso e acho que o Am√rica Mg √ mais rival pela sua tradi√√o;10/10/2018 09:57
248;0.5;tweeted Pr√xima rodada dos candidatos ao Z;13/10/2018 12:00
249;0.54075562953949;Cear√ x Botafogo;13/10/2018 12:00
250;0.614530861377716;Atl√tico MG x Am√rica MG;13/10/2018 12:00
251;0.551930963993073;Atl√tico PR x Sport;13/10/2018 12:00
252;0.23570242524147;tweeted Vit√ria derrota o Am√ricaMG no Barrad√o pelo Brasileiro de Aspirantes;10/10/2018 02:50
253;0.51689338684082;tweetedSe vencer o Cear√ e o Bahia por exemplos as chances de rebaixamento desaparecem fora que tem v√rio‚Ä;10/10/2018 02:21
254;0.499569296836853;tweeted Jogos da rodada;13/10/2018 12:00
255;0.560486912727356;Vasco x Cruz‚Ä;10/10/2018 02:07
256;0.576840996742249;tweeted Campeonato Brasileiro de AspirantesQuartas de Final;13/10/2018 12:00
257;0.5;Encerrado;13/10/2018 12:00
258;0.501482248306274;Vit√riaXAm√rica MG;13/10/2018 12:00
259;0.594926536083221;‚ö Eron e Hebe‚Ä;10/10/2018 01:30
260;0.633800029754639;tweeted Gostei de um v√deo;10/10/2018 01:16
261;0.666776120662689;tweeted Confira os gols de Vit√riaxAm√ricaMG pelo Brasileiro de Aspirantes;10/10/2018 00:44
262;0.479174107313156;tweeted Vit√ria vence o Am√rica MG por x comgols de Eron e um de Hebert Com a derrota do CAP para o S√o Paulo x‚Ä;09/10/2018 23:53
263;0.512609899044037;tweeted Semana de cl√ssico Jogadores se preparam para enfrentar o Am√ricaMG;09/10/2018 23:45
